image_path,Detection,Has animal,Localization
a7cd02d8-6977-7aaa-5145-0c0b669670d8.jpg,4,true,"tensor([[447.8712, 110.2176, 574.2856, 277.9273],
        [ 82.1609, 174.4337, 157.0352, 325.1993],
        [ 82.3038,  91.0620, 163.7903, 179.6636],
        [ 86.6757, 108.3874, 564.2130, 320.1201]], device='cuda:0')"
30977df3-8729-fe74-a8a5-ce0be38180bc.jpg,2,true,"tensor([[120.1063, 259.8318, 144.5226, 277.8942],
        [144.0193, 184.8786, 408.1779, 351.8544]], device='cuda:0')"
3a785206-1515-3721-81bf-6f4a7b720b1c.jpg,2,true,"tensor([[454.3187, 198.7556, 574.9688, 331.6703],
        [200.5830, 181.4108, 477.7771, 377.1407]], device='cuda:0')"
0ddd31dd-bee3-1e5d-16a8-1f544516e92c.jpg,1,true,"tensor([[183.7465, 189.1421, 412.4926, 310.0410]], device='cuda:0')"
768dd9a1-c307-5683-6d12-4ae7a22f00ca.jpg,4,true,"tensor([[391.7218, 101.3430, 424.9645, 116.6743],
        [188.2083, 100.0917, 219.1090, 120.9866],
        [162.0931, 101.3558, 189.7384, 114.6575],
        [180.2769, 105.5465, 574.5021, 349.5885]], device='cuda:0')"
86c5d15f-eef5-3575-34d2-b059e2a5c79d.jpg,1,true,"tensor([[274.1936, 194.5847, 423.9848, 334.6248]], device='cuda:0')"
2f577c83-af3e-0a14-fc82-9894a0166625.jpg,1,true,"tensor([[199.7020,  72.7349, 473.9291, 385.2002]], device='cuda:0')"
9c7f3ef3-f754-c20e-f709-6a905dec9514.jpg,3,true,"tensor([[ 81.7394, 191.8532, 133.3678, 318.4001],
        [ 83.2653, 166.3712, 281.5565, 306.3564],
        [104.1519, 168.1366, 347.2302, 317.1955]], device='cuda:0')"
ce48737f-43d9-290d-ae3a-d016a127960d.jpg,4,true,"tensor([[404.4025, 162.2320, 554.1945, 318.9431],
        [512.1010, 157.1569, 574.6028, 309.2891],
        [ 82.0801, 172.5441, 190.1633, 388.6759],
        [132.2563, 128.0708, 482.1213, 385.2145]], device='cuda:0')"
90fd7db1-6b48-60dc-0314-33289cfb3f36.jpg,2,true,"tensor([[ 82.2846, 114.5634, 149.6429, 235.8701],
        [141.2935,  90.9759, 559.4111, 340.1694]], device='cuda:0')"
3f4db0b9-9341-ad2b-e5b7-fc6a55772ebd.jpg,1,true,"tensor([[143.9453, 125.2177, 462.4066, 341.6068]], device='cuda:0')"
c0e12e58-490d-3bc6-753f-f59b3e2b4d7d.jpg,1,true,"tensor([[183.4436, 151.4419, 514.2809, 365.1540]], device='cuda:0')"
a37cb76e-3d5d-75f7-6e3a-e2718a9eefa4.jpg,0,false,"tensor([], device='cuda:0', size=(0, 4))"
10d9b898-63c6-0a20-21a0-ffcbcfca5d65.jpg,1,true,"tensor([[177.7577, 121.2193, 392.4039, 247.1694]], device='cuda:0')"
926bd51c-3504-e98d-3825-1525b3b77fc1.jpg,3,true,"tensor([[347.9881, 128.2883, 456.8606, 344.2923],
        [117.6050, 251.9536, 190.6289, 350.1475],
        [273.0916, 142.1843, 370.1007, 343.7194]], device='cuda:0')"
87a8a6c3-f2ba-522b-33bb-bf141ba20834.jpg,3,true,"tensor([[385.5980, 209.6159, 458.4232, 249.9805],
        [124.6999, 197.3490, 289.7645, 282.3824],
        [252.7441, 196.3667, 358.9053, 276.1707]], device='cuda:0')"
6497331a-cc62-adf5-8e2a-75d8ab3d504d.jpg,1,true,"tensor([[203.8632, 138.8740, 481.7160, 286.5735]], device='cuda:0')"
0c5a3113-c551-fbc7-ec88-fc9680b17335.jpg,1,true,"tensor([[242.8515,  61.4949, 395.8181, 322.5098]], device='cuda:0')"
48bfec5c-bc7a-7b5f-0282-4cd7de03b4ab.jpg,1,true,"tensor([[ 81.8387,  79.5702, 530.3283, 363.6527]], device='cuda:0')"
c042b1cc-2cb5-619a-3305-0e66f74942ce.jpg,2,true,"tensor([[ 82.2695, 139.6750,  95.2844, 161.9590],
        [ 99.1951, 141.8791, 414.7234, 301.0145]], device='cuda:0')"
c76a03ae-9528-d86f-909e-8e06076f9488.jpg,1,true,"tensor([[197.6002, 151.7014, 481.3334, 314.1850]], device='cuda:0')"
1aef3be6-2cb8-90d4-a299-20d81194d9e3.jpg,1,true,"tensor([[105.7083, 128.8125, 418.7198, 336.3932]], device='cuda:0')"
496029ac-6fba-37aa-ac49-0dac0b2b2f66.jpg,0,false,"tensor([], device='cuda:0', size=(0, 4))"
7ae0c9da-3a3b-bfab-895c-b388543dee0f.jpg,2,true,"tensor([[196.8636, 167.0243, 550.7281, 360.8697],
        [ 81.8035, 176.3051, 369.7903, 345.9850]], device='cuda:0')"
7a2116c6-0b7a-c8ab-2e64-100113320e38.jpg,2,true,"tensor([[ 81.9242, 161.5694, 209.2479, 339.3194],
        [174.9229, 140.3614, 522.2889, 363.2314]], device='cuda:0')"
fffeea45-9870-6d3b-d868-a17d15fb6579.jpg,2,true,"tensor([[179.4497,  77.3091, 188.1569,  86.9888],
        [156.3170, 133.1959, 500.4205, 371.3956]], device='cuda:0')"
04493c61-f0aa-2fc3-a20f-0668c9a6c6f6.jpg,2,true,"tensor([[327.8378, 127.4289, 474.5433, 425.4444],
        [247.6846, 127.2952, 375.7389, 424.4992]], device='cuda:0')"
0b4eb90c-2cd7-0bd2-a87b-a600103ff0d8.jpg,5,true,"tensor([[273.6970,  71.9109, 290.0608,  84.4246],
        [255.4908,  71.0733, 270.0599,  82.0220],
        [238.6621,  68.7250, 258.2425,  79.1412],
        [131.7058,  58.9203, 149.3829,  68.8480],
        [ 91.1156,  97.4833, 468.8614, 367.7088]], device='cuda:0')"
5d119981-b1ed-1dca-8c89-3b5ffdac36ac.jpg,1,true,"tensor([[335.9238, 254.6861, 355.4832, 265.6960]], device='cuda:0')"
73fe053b-6244-6cf6-eb2f-76a4ff85e432.jpg,1,true,"tensor([[280.6845, 148.3192, 432.5497, 426.1708]], device='cuda:0')"
366c6cca-2093-fea5-fe64-14715eb148b0.jpg,1,true,"tensor([[167.7368, 142.5216, 491.7915, 367.0658]], device='cuda:0')"
8c094076-4f57-7f37-4816-969987e99a38.jpg,3,true,"tensor([[ 81.8992,  84.9647, 100.4075,  99.0173],
        [265.9115,  77.1097, 276.7199,  87.5951],
        [158.9887, 118.5047, 533.1821, 309.6035]], device='cuda:0')"
240d7530-2ffb-f664-a3e6-6fa77fc10667.jpg,1,true,"tensor([[228.7660, 107.2848, 527.2344, 332.4620]], device='cuda:0')"
6ef11439-0fbf-22aa-a093-8003ef0b2cae.jpg,1,true,"tensor([[225.3114, 173.1154, 413.0912, 330.9772]], device='cuda:0')"
d6210562-ac75-312f-3918-690caba40533.jpg,1,true,"tensor([[160.1283, 130.3822, 427.0340, 399.2766]], device='cuda:0')"
c1ea705a-a6a4-2588-0d6b-9e70fdf962ab.jpg,2,true,"tensor([[357.5618, 192.5791, 522.1360, 361.7758],
        [ 86.2917, 186.6782, 334.4665, 371.7162]], device='cuda:0')"
118b97bf-8dc9-05e1-da5a-cdb296df55f0.jpg,1,true,"tensor([[241.9447, 200.0595, 539.2583, 369.1376]], device='cuda:0')"
30479f1d-86f2-8091-11fc-2fe89618b1f6.jpg,3,true,"tensor([[379.6423, 156.2963, 574.2579, 328.6296],
        [160.7529, 119.9193, 423.5413, 361.3545],
        [ 82.0612,  75.5107,  87.0386,  96.8153]], device='cuda:0')"
bb455e84-38d3-eb5e-a227-a1f0b7a2b34f.jpg,2,true,"tensor([[501.0888, 170.8417, 574.8187, 289.0619],
        [241.4914, 161.8414, 490.8799, 320.5029]], device='cuda:0')"
d21f008c-2eaf-1862-02c4-d70f2706b3c0.jpg,2,true,"tensor([[ 82.5728,  57.7514, 300.5261, 238.0968],
        [120.1950,  58.2602, 496.1071, 345.1822]], device='cuda:0')"
02a54ca9-83d9-7542-3a44-94ee56777e3f.jpg,1,true,"tensor([[148.4623, 175.3910, 465.1537, 347.1432]], device='cuda:0')"
7870b017-bb36-4662-8abe-624a36e9b6a5.jpg,2,true,"tensor([[293.8207, 270.4962, 316.3497, 286.0494],
        [332.9462, 279.6561, 374.0620, 298.4962]], device='cuda:0')"
34adfd3c-fc62-56e4-9c62-4a49ce3efd04.jpg,7,true,"tensor([[164.3148,  81.5592, 234.9851, 236.2057],
        [503.0033, 358.7184, 575.1432, 426.7881],
        [ 82.1648,  99.8161, 124.7866, 250.8404],
        [302.9129,  63.2952, 522.6851, 224.4635],
        [213.7987,  71.3615, 306.6095, 227.5311],
        [316.5121, 309.2825, 459.1663, 426.3705],
        [331.2256,  65.1579, 491.7673, 212.6762]], device='cuda:0')"
959ef0f7-7915-25b2-21a1-9b6ca2f0876c.jpg,1,true,"tensor([[210.9380, 161.7370, 495.2502, 411.1085]], device='cuda:0')"
52763588-9549-8ef7-32b5-1df93ef2b629.jpg,5,true,"tensor([[224.4400, 192.7275, 289.2578, 215.6443],
        [263.4487, 110.6823, 278.7954, 121.3408],
        [ 96.6818, 186.8103, 224.0485, 250.0971],
        [224.7925, 108.1319, 243.8198, 121.9421],
        [165.2776, 209.3272, 377.9783, 351.2809]], device='cuda:0')"
d4aa6043-aa37-f6f8-2f48-6320014d8ca7.jpg,3,true,"tensor([[211.9458,  58.2647, 574.9319, 325.5322],
        [ 82.2683, 210.2316, 137.3863, 388.2734],
        [137.0648,  60.0859, 501.8091, 336.2314]], device='cuda:0')"
db0d57da-4e13-17ce-6348-75b09ab68324.jpg,4,true,"tensor([[466.1189, 281.2518, 536.4975, 376.6459],
        [ 82.1739, 245.5795, 121.9731, 380.2093],
        [327.9296, 179.6720, 401.0706, 378.6690],
        [242.8078, 179.5314, 395.7857, 363.7845]], device='cuda:0')"
d7ef8399-a3d4-a8e1-7362-ca1fc488447f.jpg,2,true,"tensor([[128.2953,  58.2628, 474.0500, 308.1938],
        [ 81.8446,  57.7655, 282.6825, 299.9604]], device='cuda:0')"
bfaf8690-d91b-e912-5804-03943f4ca977.jpg,3,true,"tensor([[ 81.8887,  92.4737, 286.5831, 366.3358],
        [ 82.0916,  91.0372, 286.4594, 263.7911],
        [ 82.9373, 135.0362, 559.3887, 378.7489]], device='cuda:0')"
8b5f1291-6579-794f-d4bd-d0619bcefbde.jpg,1,true,"tensor([[215.6631, 148.5708, 452.1805, 357.1968]], device='cuda:0')"
4a6821ec-1f95-2dbe-4755-3e4420d435f9.jpg,3,true,"tensor([[174.4460, 143.7733, 246.8798, 159.5258],
        [ 95.8114, 144.1626, 493.7645, 332.4965],
        [341.3999,  80.8891, 364.9445,  91.9402]], device='cuda:0')"
9d418dab-bf74-d67a-638c-8876392ef6a1.jpg,3,true,"tensor([[506.6967, 222.7939, 574.7627, 308.0529],
        [193.8575, 207.9350, 264.5946, 316.3133],
        [335.0866, 194.9821, 449.2936, 272.9927]], device='cuda:0')"
cf2bd3dd-4f2a-5772-774d-3e93684ddda8.jpg,1,true,"tensor([[214.8088, 180.7006, 446.2223, 328.9119]], device='cuda:0')"
9e8a2aa4-5f1e-416a-f2d7-33d57c6962e3.jpg,1,true,"tensor([[185.2400, 114.0400, 455.4993, 386.7296]], device='cuda:0')"
341132ac-1d71-55a3-aa83-ea98728ad72a.jpg,1,true,"tensor([[121.1897,  78.1210, 561.7421, 335.9680]], device='cuda:0')"
44c6e4af-0167-0915-18cf-0a4ad25eeb5e.jpg,3,true,"tensor([[ 82.3586, 143.5866, 113.9948, 257.0960],
        [423.1768, 115.2600, 574.6760, 426.1731],
        [136.8861,  77.5346, 524.8423, 361.8552]], device='cuda:0')"
df367d28-9795-32a5-299a-95003dc63fe2.jpg,3,true,"tensor([[421.9921, 175.1280, 574.5861, 426.0576],
        [179.6822, 177.6205, 304.4995, 319.8295],
        [303.2662, 181.4111, 474.3164, 317.6461]], device='cuda:0')"
78a1c9ec-2f4a-dd2e-6e7d-344454970de8.jpg,2,true,"tensor([[288.9523, 204.8610, 562.4982, 349.1210],
        [149.2105, 187.5479, 294.1206, 335.4526]], device='cuda:0')"
5621d6a8-5a06-b736-38cf-59dad4795e32.jpg,2,true,"tensor([[320.0347, 332.2616, 352.4744, 350.4119],
        [179.3932,  81.2310, 462.1825, 426.4312]], device='cuda:0')"
a890bd62-8c0f-18e9-edef-e61ef5361d6e.jpg,1,true,"tensor([[111.5965, 164.8130, 526.3922, 357.1210]], device='cuda:0')"
a2a861c5-ce68-a6a1-1ab2-9aebecbc5e0d.jpg,1,true,"tensor([[ 82.2292,  75.4885, 548.3501, 348.8478]], device='cuda:0')"
ab40b2d2-e53e-efd5-a2b6-224f8cb91c74.jpg,1,true,"tensor([[189.2929, 130.1075, 457.9352, 283.5688]], device='cuda:0')"
1d73a278-3960-b550-f945-5f9590475cb9.jpg,4,true,"tensor([[292.1794, 213.1745, 460.8553, 313.6142],
        [219.4123, 229.3855, 356.3661, 329.1562],
        [476.0327, 106.4400, 525.9156, 133.2943],
        [296.3498, 104.5120, 334.4949, 139.3667]], device='cuda:0')"
bb9a16dc-a1e2-9078-fecb-efc3957801e6.jpg,2,true,"tensor([[160.7283, 121.4515, 521.6985, 381.6931],
        [349.9935, 288.3227, 430.1065, 331.5644]], device='cuda:0')"
3f75d2ce-d3e2-ef99-d9b0-34ea451cbac1.jpg,1,true,"tensor([[205.9462, 198.6902, 493.9298, 323.3964]], device='cuda:0')"
f870485a-4367-91e0-0944-383cd4248760.jpg,1,true,"tensor([[123.5790,  96.2509, 477.6068, 367.7658]], device='cuda:0')"
a0af869a-0c8d-b510-011e-54df55aea1b3.jpg,1,true,"tensor([[264.3075, 233.0491, 334.3401, 338.5362]], device='cuda:0')"
fb15965c-cc35-7670-193d-4239bbab6053.jpg,1,true,"tensor([[267.2079, 127.7290, 455.4047, 426.3887]], device='cuda:0')"
5c366bb0-ae9e-38e9-45de-4fa7aaee84d1.jpg,1,true,"tensor([[244.3812, 112.4259, 407.9113, 378.1100]], device='cuda:0')"
9bb58ba7-aa0a-d830-c029-a7bbee1db4e4.jpg,1,true,"tensor([[199.2491, 163.6247, 399.3357, 343.0934]], device='cuda:0')"
4f01c584-1655-7d70-0b7b-d5a43d628a43.jpg,3,true,"tensor([[316.9104, 151.6306, 556.5777, 299.7327],
        [378.9906, 152.4650, 574.9556, 283.1069],
        [112.2841, 174.3176, 350.7666, 306.1796]], device='cuda:0')"
10abec0f-1f97-6c7b-f14b-788b99dd0c19.jpg,5,true,"tensor([[487.5794, 248.1155, 564.4684, 359.9497],
        [ 84.1493, 225.0074, 149.5959, 348.6598],
        [380.6636, 279.9681, 494.6762, 346.3451],
        [194.4298, 202.8274, 441.1939, 316.0420],
        [384.4620, 303.8660, 512.9684, 387.6956]], device='cuda:0')"
395da938-87ee-7f7e-b810-3dc67ec8aeba.jpg,4,true,"tensor([[404.8522, 164.3674, 574.3855, 306.0557],
        [ 81.8883, 111.3153, 264.1952, 279.8653],
        [286.5836, 111.4380, 559.0079, 308.8824],
        [174.5477, 142.8438, 434.7977, 318.6101]], device='cuda:0')"
1fcc0b32-330b-8281-2ab2-7b70d9970a74.jpg,2,true,"tensor([[370.5398, 138.2100, 564.9801, 293.9336],
        [169.0585, 139.8936, 415.9775, 296.9726]], device='cuda:0')"
9da10911-5f93-dd1e-97dd-15900e62aa14.jpg,3,true,"tensor([[495.5629, 106.8581, 553.7025, 149.7880],
        [ 82.0730, 113.9125, 126.6053, 179.8266],
        [164.9858,  97.6514, 521.2207, 342.9181]], device='cuda:0')"
8dfb0694-cc46-84f1-d9c6-5b9ffa085135.jpg,1,true,"tensor([[319.2516, 252.6211, 361.8622, 300.1339]], device='cuda:0')"
0ac9501c-02aa-f0bd-f9f3-1d51a278a87d.jpg,1,true,"tensor([[252.4762, 132.2086, 402.9312, 350.9095]], device='cuda:0')"
f8002f0f-1331-2205-19e4-ce9beb433ab9.jpg,7,true,"tensor([[537.7180, 138.9315, 574.6538, 181.7413],
        [406.8776, 157.5212, 506.9716, 248.4916],
        [159.0501, 130.9018, 407.7639, 273.7934],
        [247.4272, 216.7685, 337.2335, 245.5022],
        [239.4193, 135.2393, 388.3101, 246.0340],
        [400.9404, 182.6984, 438.9478, 247.1693],
        [562.2070, 139.7411, 574.8114, 181.4924]], device='cuda:0')"
178d7083-3265-a12e-4fd7-50e016b8be6f.jpg,2,true,"tensor([[ 81.7403, 244.6751, 283.4260, 376.7081],
        [239.6865, 189.7313, 437.8902, 353.3857]], device='cuda:0')"
f274ae47-ccb5-c528-318e-008b686d76a4.jpg,1,true,"tensor([[200.2548, 109.3833, 493.5731, 367.7477]], device='cuda:0')"
ac40f4e9-9572-051c-e988-386fc6038568.jpg,3,true,"tensor([[369.7063, 239.7245, 574.8284, 426.3735],
        [477.4935, 167.8202, 574.4521, 265.8819],
        [275.9459, 174.7649, 489.3608, 385.3694]], device='cuda:0')"
e09bb6c1-76f2-0db2-23d1-7f50374f53a8.jpg,9,true,"tensor([[510.8578, 188.7084, 544.7143, 215.2714],
        [311.4966, 196.1145, 362.4092, 217.9375],
        [ 82.4352, 196.2233, 106.6364, 213.2554],
        [229.7911, 197.9917, 276.6967, 216.9214],
        [173.5922, 192.8213, 225.7832, 215.0950],
        [228.8535, 177.2380, 266.3438, 209.9112],
        [543.2164, 190.1683, 565.7911, 207.4272],
        [298.1249, 212.8086, 358.8622, 240.0675],
        [256.6459, 202.1257, 271.3954, 232.2707]], device='cuda:0')"
c85a3f3b-b4a2-4792-1463-61437ea8f80b.jpg,1,true,"tensor([[ 82.5214,  79.8455, 504.8328, 386.9724]], device='cuda:0')"
2b4d445b-cbc6-bc13-b2ca-e945a117b3f8.jpg,11,true,"tensor([[359.0253, 224.9340, 376.0943, 239.0983],
        [484.6015, 223.8671, 493.2465, 235.6864],
        [503.9067, 223.5832, 513.8889, 234.1048],
        [279.7510, 224.5919, 301.9147, 240.8038],
        [414.1820, 224.7463, 423.6609, 239.6394],
        [231.8765, 225.5643, 249.3260, 242.0582],
        [439.3655, 224.8374, 449.1564, 236.5243],
        [129.7744, 221.7018, 156.9846, 243.8739],
        [392.4246, 224.1444, 413.6255, 238.7857],
        [335.3393, 223.9702, 355.4840, 240.2194],
        [451.4476, 223.3853, 459.1284, 237.0930]], device='cuda:0')"
22b70cc6-a480-373f-fabe-abdae32c0cb0.jpg,2,true,"tensor([[ 81.9073,  89.3618,  94.2141, 182.5222],
        [159.0364, 119.5516, 467.1589, 356.6983]], device='cuda:0')"
0f245a26-658b-3972-df8a-a6fae2a931af.jpg,2,true,"tensor([[159.2195,  91.8430, 403.4122, 372.2370],
        [ 81.8817,  59.2989, 405.4039, 395.0875]], device='cuda:0')"
ed5828a5-b575-cca6-6d44-19b80955ee66.jpg,1,true,"tensor([[166.9468,  58.7440, 464.4044, 303.9279]], device='cuda:0')"
bb9156b6-10c6-efed-20ac-6807faa95e9a.jpg,5,true,"tensor([[ 82.0897,  91.5079, 169.6949, 292.4166],
        [402.2202, 143.6805, 575.1748, 339.7649],
        [112.9155, 111.6644, 242.2668, 272.5691],
        [162.5293,  76.3644, 502.5008, 353.5075],
        [ 82.3018,  58.3911, 247.8847, 292.8576]], device='cuda:0')"
b37222b6-924d-600f-9e91-7c9294668759.jpg,2,true,"tensor([[ 85.9790, 295.0862, 113.2130, 363.1537],
        [189.0601, 105.9429, 411.5290, 351.3228]], device='cuda:0')"
e26f7262-db44-94ac-877a-7d3a4361407c.jpg,1,true,"tensor([[ 96.1288, 127.1501, 452.9120, 307.9267]], device='cuda:0')"
7d99d2f7-24d0-8ae7-696c-6a909c07aeb8.jpg,8,true,"tensor([[391.7125, 169.5567, 403.9879, 183.7455],
        [478.5194, 197.1005, 573.8740, 290.8489],
        [ 82.2427, 207.6340, 107.3082, 276.6056],
        [ 94.9081, 199.9723, 246.9730, 270.8828],
        [346.1010, 180.0713, 483.1505, 267.1792],
        [171.5992, 181.3357, 272.4321, 234.8320],
        [282.5702, 192.7042, 419.1603, 306.2437],
        [246.8987, 187.1308, 351.3802, 278.4512]], device='cuda:0')"
79d1f893-f677-53f2-c0b2-018ad6ed6134.jpg,1,true,"tensor([[234.1365, 208.7790, 375.7193, 295.8868]], device='cuda:0')"
a9071cb6-9196-5743-3b3c-547cf15e2546.jpg,2,true,"tensor([[395.2162, 252.9061, 454.4736, 308.0743],
        [ 82.2177, 195.0041, 376.4258, 358.3107]], device='cuda:0')"
ab62d979-3d23-48e4-7676-90945e675ce5.jpg,1,true,"tensor([[177.7623, 120.8590, 424.6928, 425.9840]], device='cuda:0')"
08f3d4d5-eeae-a9ab-e628-c45ba7571adb.jpg,1,true,"tensor([[239.0518, 129.2388, 470.2506, 352.0658]], device='cuda:0')"
92b18765-9d90-2210-2bbf-dada37e1dbe4.jpg,1,true,"tensor([[186.2629,  75.1412, 496.1017, 387.6908]], device='cuda:0')"
03ca4ef4-8cc0-8334-7bf0-d38318a997a7.jpg,3,true,"tensor([[161.2160, 178.0103, 356.5175, 302.3475],
        [ 82.1838, 154.0458, 155.7223, 255.8533],
        [181.5996, 133.7664, 571.0413, 311.6625]], device='cuda:0')"
592ae54d-c376-1ebe-c9c0-181fccc7b13c.jpg,1,true,"tensor([[126.3327,  88.9451, 547.5916, 422.8930]], device='cuda:0')"
10025cc4-b86c-f026-1ef7-d440cf045f53.jpg,1,true,"tensor([[238.7971,  91.8463, 539.4491, 280.3228]], device='cuda:0')"
29c13995-d7d4-9b47-aa7b-89f4265c15bc.jpg,2,true,"tensor([[ 82.5261,  58.5008, 294.9343, 426.1763],
        [151.9702,  58.0426, 572.8115, 426.2840]], device='cuda:0')"
4c40e7d9-849c-f035-eccc-171edb720190.jpg,1,true,"tensor([[244.0080,  89.1929, 403.5323, 421.3853]], device='cuda:0')"
fa9fff4f-31b4-5870-7a3c-ac4dbc9757f4.jpg,3,true,"tensor([[304.0359, 127.6516, 569.6931, 256.2294],
        [ 82.0766, 104.0687, 203.2912, 213.8299],
        [165.7074, 124.9714, 463.7866, 264.5024]], device='cuda:0')"
ddbed085-69c4-68ef-6073-b164d5484527.jpg,1,true,"tensor([[249.2932, 188.3576, 512.1924, 383.1696]], device='cuda:0')"
3a905b1c-1e86-f2de-2fe4-bd6eb510a0dc.jpg,2,true,"tensor([[535.7629,  79.1045, 575.0054, 253.8763],
        [ 89.8886, 137.9253, 532.2924, 403.9817]], device='cuda:0')"
8871de4f-9862-fa8a-5256-061936e39ec7.jpg,2,true,"tensor([[354.3304, 235.6515, 390.8806, 274.0551],
        [287.2610, 223.1769, 322.3032, 261.0466]], device='cuda:0')"
4bab119d-b733-fce8-54ca-b7dcce85c234.jpg,1,true,"tensor([[105.1041,  79.4323, 501.5179, 363.5740]], device='cuda:0')"
77e55a74-e9a7-a6bf-c905-6c123b1ea86e.jpg,2,true,"tensor([[185.1934, 190.3338, 293.0240, 314.6550],
        [277.3046, 176.0086, 383.0002, 282.7614]], device='cuda:0')"
a026f602-f31d-ffa5-1185-bed0d0d00076.jpg,1,true,"tensor([[171.6566, 173.5582, 337.1580, 248.2236]], device='cuda:0')"
a36aa9ab-9b74-7c25-4f32-4ee7af6a01f5.jpg,4,true,"tensor([[284.0930, 251.6527, 313.6882, 289.4578],
        [353.4754, 261.3646, 378.8404, 291.9798],
        [317.3701, 245.7029, 364.1181, 290.0158],
        [302.3475, 258.0508, 317.2460, 292.6745]], device='cuda:0')"
5d650528-ba2f-3bad-a72b-8d561d2ce8f2.jpg,4,true,"tensor([[408.5451,  99.2874, 574.5692, 396.1639],
        [ 82.8225, 106.0780, 212.2464, 382.7391],
        [425.2506,  57.6075, 575.3419, 349.6170],
        [ 82.9108,  77.1449, 523.8976, 384.4787]], device='cuda:0')"
53d194d1-0caa-92f8-a2cc-01f74e60bb32.jpg,4,true,"tensor([[ 82.1878, 218.3349, 114.0266, 293.5764],
        [ 82.2062, 230.1126,  91.6014, 293.1837],
        [ 82.0343,  58.3487, 137.6101, 255.8159],
        [208.7733,  93.7718, 388.4604, 308.4377]], device='cuda:0')"
d11cd4da-0372-c95d-65eb-4a858ec6b68d.jpg,1,true,"tensor([[205.0743, 109.6441, 425.7559, 412.6067]], device='cuda:0')"
9a25e76c-aeb5-c79d-c585-c9a913fd7dee.jpg,1,true,"tensor([[159.0744, 144.0390, 432.5582, 269.0933]], device='cuda:0')"
d8f58510-f156-26bf-4866-590b9ecf0a4d.jpg,4,true,"tensor([[395.8059, 206.0853, 574.4564, 346.8355],
        [464.5368, 222.2209, 574.8681, 352.8904],
        [128.5463, 189.4885, 304.3518, 349.0423],
        [277.7776, 206.1621, 446.0381, 340.5154]], device='cuda:0')"
da1a6670-496d-111f-f226-304976ce6f80.jpg,1,true,"tensor([[255.2297, 202.2691, 304.7269, 316.9663]], device='cuda:0')"
f702efe2-0944-ffcd-c6b6-06a2d0a0ce53.jpg,1,true,"tensor([[201.7268, 171.4738, 457.9371, 320.4696]], device='cuda:0')"
95236d69-39b5-3804-c31c-2361b283a311.jpg,1,true,"tensor([[ 82.3212,  60.4367, 483.6133, 398.0144]], device='cuda:0')"
8448b711-90b9-b2a5-eaf4-6f944c02bd70.jpg,6,true,"tensor([[322.9288, 153.0674, 441.5755, 249.9383],
        [413.0013, 164.7415, 461.6132, 246.6269],
        [169.3771, 174.4197, 241.9163, 239.0705],
        [237.1741, 166.5491, 281.2964, 228.0062],
        [184.3443, 157.6789, 247.7651, 226.4870],
        [267.9771, 160.0547, 325.7801, 246.1694]], device='cuda:0')"
587556d0-35c7-3789-2a16-3868e6a28242.jpg,2,true,"tensor([[235.0874, 189.7828, 574.6435, 425.9654],
        [ 82.9316, 193.6048, 338.1598, 425.3083]], device='cuda:0')"
79890d27-31e1-e252-9a51-00d3065510a7.jpg,6,true,"tensor([[460.9689, 237.0468, 530.7517, 309.9937],
        [116.8002, 225.8896, 227.0375, 299.6711],
        [ 82.2230, 229.2622, 117.4613, 282.8555],
        [419.7486, 241.3509, 483.7603, 309.6935],
        [327.3932, 235.3294, 437.3774, 311.1118],
        [220.1252, 234.8248, 359.9405, 308.7629]], device='cuda:0')"
e6c4d889-72fd-9297-fdf8-35398788b765.jpg,1,true,"tensor([[185.2139, 148.9363, 484.1151, 258.2366]], device='cuda:0')"
9a06559c-c841-e852-08ba-f67b34ca8c55.jpg,2,true,"tensor([[252.1200, 233.5147, 424.1434, 357.9220],
        [113.1207, 228.5572, 418.6448, 386.7917]], device='cuda:0')"
8d69d9db-564f-0de4-21bf-1cc5905b0ad4.jpg,3,true,"tensor([[472.6018, 100.7483, 574.8784, 244.8443],
        [300.3272, 112.4028, 402.0023, 246.9272],
        [288.3060,  90.4411, 474.1132, 233.3707]], device='cuda:0')"
4e2927e0-50b2-0e34-b0cc-7a4251d74246.jpg,1,true,"tensor([[123.0318, 104.2686, 465.9641, 377.0419]], device='cuda:0')"
5451bc19-058f-8e5d-c7bd-fa6dbd08240c.jpg,8,true,"tensor([[268.4598, 248.7739, 307.6320, 284.5852],
        [463.3353, 255.5026, 497.1933, 287.8312],
        [169.5504, 275.3967, 205.9667, 320.9274],
        [196.3609, 267.6891, 229.2939, 307.6385],
        [347.8816, 250.8555, 389.8668, 278.2928],
        [283.3204, 262.2851, 317.1731, 300.0648],
        [243.8124, 248.9618, 276.3366, 284.9554],
        [431.3510, 254.4920, 469.1646, 286.2645]], device='cuda:0')"
1a37782b-d4f4-fca8-6b3a-9fe24a86d752.jpg,5,true,"tensor([[487.7275, 117.8735, 575.0006, 271.3233],
        [ 81.5654, 137.6925, 163.7118, 336.5197],
        [194.6076, 153.0485, 296.7594, 341.8621],
        [111.3234,  84.0811, 469.9801, 355.1169],
        [383.3807, 121.5201, 512.6586, 283.5421]], device='cuda:0')"
