image_path,Detection,has_animal_SAM,Localization
48404ccd-e457-a126-8cbb-8f3432c43cd5.jpg,1,True,"tensor([[ 343.3132,  680.7946, 2797.1116, 3807.7603]], device='cuda:0')"
90811933-d2ec-8c99-3d2d-8df86ad57f97.jpg,1,True,"tensor([[ 888.1530,  751.2526, 3521.4688, 2193.0063]], device='cuda:0')"
22b1768a-f7df-9e97-f64d-d7276479e7fd.jpg,3,True,"tensor([[9.3751e-01, 5.2366e+02, 2.6322e+02, 1.0377e+03],
        [3.3858e+03, 4.0862e+02, 4.1164e+03, 1.1372e+03],
        [5.4639e+02, 5.4149e+02, 3.4865e+03, 2.2676e+03]], device='cuda:0')"
40d0a57e-c594-46d6-d59c-0307c108d41b.jpg,0,False,"tensor([], device='cuda:0', size=(0, 4))"
4f86a464-1362-4ca6-d4e0-5bd70adb7d59.jpg,1,True,"tensor([[1705.8159, 1577.2673, 2898.4067, 2557.0366]], device='cuda:0')"
212fa95e-16a3-57f5-39ce-e46ecfa0375f.jpg,2,True,"tensor([[2196.6060, 1055.6426, 3971.4758, 2623.5718],
        [ 655.9041, 1506.7374, 2581.0054, 3053.8750]], device='cuda:0')"
51d5c8ad-7a20-e497-708e-7959ea399661.jpg,1,True,"tensor([[ 808.9089,  481.7464, 3351.5042, 2270.7271]], device='cuda:0')"
340952de-fcb9-c892-c1f8-11895a7f1d74.jpg,1,True,"tensor([[ 7.8398e+02, -2.5513e+00,  2.3856e+03,  4.4606e+03]], device='cuda:0')"
28695f05-6e5a-15f9-d720-1f5b5ebc2756.jpg,1,True,"tensor([[ 205.3464,  205.4720, 2018.0885, 1309.9841]], device='cuda:0')"
8dd98960-57e2-1199-1cb3-d140581efcee.jpg,1,True,"tensor([[ 246.1355,  429.9897, 2034.3699, 1619.6987]], device='cuda:0')"
eb3232aa-ebc0-8f4c-7e83-bdb97f3aed9b.jpg,2,True,"tensor([[3359.9944,  237.4154, 4620.0918, 2165.9487],
        [ 246.4457,  406.9077, 3800.8894, 2631.7981]], device='cuda:0')"
0c649047-2ea3-2afc-9777-e738750e3348.jpg,2,True,"tensor([[2774.0620,  648.5975, 4623.3931, 2381.9399],
        [1111.9836, 1272.5767, 3204.8586, 2390.2253]], device='cuda:0')"
32880429-0aaa-9ee4-fa74-407409a78eff.jpg,0,False,"tensor([], device='cuda:0', size=(0, 4))"
ff391778-a7b1-6d2f-6e29-569a6e5788db.jpg,2,True,"tensor([[2366.6836,  785.3378, 4246.6494, 2130.2183],
        [ 518.3452, 1080.8621, 1603.9985, 2186.8801]], device='cuda:0')"
e0cb2bf9-ea65-f6f3-41c7-bae01f307aaa.jpg,2,True,"tensor([[2027.3795,   59.7572, 2130.5962,  103.6062],
        [ 250.2027,  237.9220, 2122.4329, 1330.4410]], device='cuda:0')"
13214483-7d38-a309-8c38-4a6a740e6096.jpg,1,True,"tensor([[-3.2620e+00,  6.3339e+02,  3.8245e+03,  2.8672e+03]], device='cuda:0')"
adea6b0c-3521-f54a-0478-11a7fe7266ef.jpg,1,True,"tensor([[ 478.3935, 1079.3561, 2866.4092, 4592.4561]], device='cuda:0')"
54823099-073d-be79-4c5d-751033b60dd5.jpg,1,True,"tensor([[ 779.0916,  911.3798, 3981.1877, 2524.8335]], device='cuda:0')"
435c4606-6473-ecc4-d8ab-303ef9c3ebaa.jpg,1,True,"tensor([[1190.5603,   -9.2766, 2823.7607, 3368.6125]], device='cuda:0')"
3567d07a-66aa-86a8-b014-e65a95399fcc.jpg,1,True,"tensor([[ 520.4360,  746.2356, 3220.9858, 2874.4153]], device='cuda:0')"
72495302-0658-2d4a-131c-94a879529628.jpg,3,True,"tensor([[2770.1960, 1335.9648, 3276.6821, 2257.4453],
        [1218.1359, 1573.0928, 1635.0085, 2330.3789],
        [1680.9182, 1188.3674, 2270.5740, 2309.9353]], device='cuda:0')"
55b5d5bb-b0c6-1146-f658-3b311c77069d.jpg,1,True,"tensor([[1182.5355, 2077.0820, 1967.9884, 2963.8022]], device='cuda:0')"
4e91066f-fced-cba4-53c7-e936ed3ba707.jpg,5,True,"tensor([[ 3.5598e+03,  1.7647e+03,  4.6301e+03,  2.4121e+03],
        [-3.3001e+00,  1.8430e+03,  5.5828e+02,  2.5034e+03],
        [ 1.0008e+02,  1.7463e+03,  8.5383e+02,  2.5517e+03],
        [ 3.0579e+03,  1.5943e+03,  3.3680e+03,  1.7944e+03],
        [ 8.9849e+02,  1.6486e+03,  2.7415e+03,  2.5226e+03]], device='cuda:0')"
bcd56419-8a2c-ab35-1bd6-81658c16e435.jpg,1,True,"tensor([[1621.0400,  101.0853, 2340.5701, 1590.0485]], device='cuda:0')"
591ef1af-f6e6-91bb-8724-21b1e1ce852b.jpg,1,True,"tensor([[ 355.9392,  586.4637, 3553.4778, 1834.5228]], device='cuda:0')"
e11fff86-fc3e-c3e8-2379-80a7c0beed77.jpg,4,True,"tensor([[1.7646e+03, 4.8645e+02, 2.5659e+03, 1.2518e+03],
        [8.7858e-01, 4.9531e+02, 1.0426e+03, 1.3727e+03],
        [1.5667e+03, 5.8570e+02, 2.0845e+03, 1.1871e+03],
        [6.9035e+02, 5.4701e+02, 1.4329e+03, 1.3384e+03]], device='cuda:0')"
0d473e6c-ed3f-13bd-57a5-7b30b0645123.jpg,1,True,"tensor([[ 949.2042,  508.7205, 3943.1489, 2993.7864]], device='cuda:0')"
752ba806-9910-021c-9ec1-14dc8268bd19.jpg,3,True,"tensor([[ 956.2088,  696.2015, 4193.0298, 3024.9280],
        [3958.9827,  974.5807, 4230.3696, 1342.1232],
        [2203.7302,  883.5607, 2812.5479, 1228.2458]], device='cuda:0')"
541fb7bb-f631-b4ad-4580-512a8625d98d.jpg,3,True,"tensor([[1533.6361,  332.7027, 2595.5872, 1352.3953],
        [ 206.4649,  284.1874, 2159.6577, 1795.7914],
        [ 115.5968,  176.7657, 1175.9729, 1221.8789]], device='cuda:0')"
90843e1d-b8b6-16a9-add6-e64d98d8ad68.jpg,4,True,"tensor([[2087.7827,  726.7769, 2228.6980, 1045.6866],
        [ 610.7443, 2350.2410,  730.4727, 2686.9788],
        [ 638.5563,   -8.8748, 4635.2656, 3255.9617],
        [3683.5483,  170.1154, 3878.0586,  308.8965]], device='cuda:0')"
6b16c3aa-3b17-327a-d635-27cca8592713.jpg,3,True,"tensor([[3968.8682,  449.4393, 4625.2056, 1750.9316],
        [2192.8267, 1255.0419, 3918.4492, 2381.3958],
        [ 445.3575, 1282.5574, 2304.3342, 2382.9819]], device='cuda:0')"
09fc7aa3-b078-0795-28bc-14128e743906.jpg,1,True,"tensor([[1008.1957,  350.4335, 2205.2112,  996.8130]], device='cuda:0')"
4b05f0f1-abd7-872d-eb89-ac19edc8a33d.jpg,3,True,"tensor([[  -8.6185,   -8.2211, 2509.4998, 2877.2224],
        [4457.0903,  653.2319, 4611.4600,  724.2377],
        [   8.7064,  523.5434, 3930.8074, 2994.8596]], device='cuda:0')"
27d82638-d853-89d2-269a-b948cc7a92ca.jpg,3,True,"tensor([[ 3.8102e+03,  1.1858e+03,  4.6208e+03,  3.4584e+03],
        [-2.0120e+01,  5.0026e+00,  1.2291e+03,  3.4454e+03],
        [ 1.2552e+01, -2.6937e+00,  4.6141e+03,  3.4420e+03]], device='cuda:0')"
9c74d06c-ca16-4045-0607-16bbffa9f318.jpg,1,True,"tensor([[ 569.3518,  543.1754, 2104.7021, 1139.8593]], device='cuda:0')"
46c01ac9-5c0b-fa6d-3eb2-fd5f75b62d82.jpg,1,True,"tensor([[647.4437, 498.7054, 777.7318, 580.0991]], device='cuda:0')"
620f7890-0fbc-cc93-2cdd-530dd062e53c.jpg,1,True,"tensor([[1044.6727,  523.2449, 3867.7473, 2111.3650]], device='cuda:0')"
402bb456-2f88-fe67-9564-940dea263c9f.jpg,1,True,"tensor([[ -13.6299,  661.9827, 4536.2466, 3454.5271]], device='cuda:0')"
98c16dd3-bdef-52ed-73f3-b93092a95ccd.jpg,1,True,"tensor([[2068.9485, 1105.1627, 3449.1990, 3457.0068]], device='cuda:0')"
e7716237-6e4f-d5db-a37d-a39d396bffe7.jpg,2,True,"tensor([[1831.3323,  773.2116, 4622.4951, 2404.5366],
        [  -8.2154,  631.9379, 1555.5045, 2293.5696]], device='cuda:0')"
fa11918e-d6e7-e37e-7b8c-2148e9210632.jpg,1,True,"tensor([[ 311.0344, 2225.6780, 1342.5596, 3197.2083]], device='cuda:0')"
56634fe8-d325-c69c-177c-bf3b7466fe4e.jpg,1,True,"tensor([[  94.1340,   10.7129, 4387.6758, 3263.4089]], device='cuda:0')"
c7ae0a22-3862-295c-3d92-96926c13480a.jpg,1,True,"tensor([[1224.6011,  431.2789, 4497.1660, 2492.2456]], device='cuda:0')"
17c1af3b-1d2d-5765-3e69-f9a40a74fadf.jpg,12,True,"tensor([[2763.9236, 1927.6122, 3429.6790, 2225.7085],
        [4022.1843, 1967.8964, 4667.4976, 2468.2905],
        [4698.4302, 1982.0547, 5069.7178, 2636.2161],
        [2325.6201, 2026.0592, 2606.6323, 2322.5247],
        [1156.9368, 1904.4082, 2199.2615, 2583.1875],
        [3923.6865, 1968.4933, 4440.1836, 2403.0256],
        [3805.7366, 1962.2078, 4034.7625, 2299.7051],
        [ 876.2679, 1831.1489, 1583.9261, 2213.8477],
        [3541.6558, 1952.1918, 3838.6526, 2284.3735],
        [2520.0791, 1873.4216, 3420.6895, 2465.2529],
        [2742.4192, 1941.9402, 3100.7915, 2041.8724],
        [4217.0591, 1972.3383, 4448.7993, 2091.4492]], device='cuda:0')"
24ef9636-487a-7b5b-b80d-eb7319d681b1.jpg,2,True,"tensor([[2247.5859,  935.2425, 4615.2500, 2398.7788],
        [ 424.4731,  800.1669, 3254.4175, 2998.9221]], device='cuda:0')"
e19102b5-d861-e9c2-7f43-58bee6ee22ba.jpg,1,True,"tensor([[ 151.4733,  162.4412, 4077.1995, 3070.3750]], device='cuda:0')"
7a6d8a5b-6e25-786b-5233-92a525467edb.jpg,3,True,"tensor([[-1.6511e+00,  4.4786e+02,  8.5167e+02,  1.7071e+03],
        [ 2.1811e+02,  3.2986e+02,  2.3641e+03,  1.6209e+03],
        [ 2.5312e+03,  6.4854e+02,  2.5930e+03,  7.2805e+02]], device='cuda:0')"
0e753afe-4532-5cb4-0db6-abecef1696c4.jpg,1,True,"tensor([[ 596.9034,   22.6239, 2488.5884, 1139.5880]], device='cuda:0')"
29915cbf-5dd0-867c-b455-cd1150a9a161.jpg,3,True,"tensor([[-2.7818e+00, -7.2670e+00,  4.5255e+02,  1.5097e+03],
        [ 3.9220e+02, -1.0848e+01,  1.6037e+03,  1.5277e+03],
        [ 1.1401e+03, -1.0332e+01,  3.3575e+03,  1.4773e+03]], device='cuda:0')"
be904f0e-6e6e-4faf-57c3-6c58f39fbb8a.jpg,2,True,"tensor([[ 786.0637, 2037.3458, 1773.2268, 3085.7427],
        [1428.4355, 1925.0500, 3560.2424, 3249.7024]], device='cuda:0')"
60476998-c451-8d87-81c0-a2789cd1b2f9.jpg,2,True,"tensor([[2438.0469, 1809.1034, 3499.2827, 2498.8057],
        [1744.6927, 1674.5251, 2317.6304, 2492.0503]], device='cuda:0')"
a004e3c5-1774-b856-87f9-1c8b99c35baa.jpg,3,True,"tensor([[  -2.9716,   -5.5204,  845.9061, 1436.1401],
        [1353.9333,   -3.0200, 2611.3831,  508.9745],
        [ 245.0826,   -4.5039, 2577.0488, 1403.1492]], device='cuda:0')"
b77e14a3-3d9b-d6a9-95b0-1e735ec510d7.jpg,1,True,"tensor([[1918.5156,  394.0998, 4028.3887, 1732.5306]], device='cuda:0')"
28788746-c0ca-3806-5fd9-f54188a2fbfa.jpg,1,True,"tensor([[1842.4487,  558.7802, 2936.2871, 2856.1621]], device='cuda:0')"
31126857-e204-5d9b-9cba-dc3cbdce04c1.jpg,1,True,"tensor([[1261.0430,  288.2271, 2544.5796, 3158.0510]], device='cuda:0')"
ec37925a-7aa7-8409-c9cf-5ec7343afa1a.jpg,1,True,"tensor([[1380.5393,  494.6348, 3828.1536, 3348.8826]], device='cuda:0')"
2471f7de-d9ea-faae-9395-23b5e82eee4b.jpg,4,True,"tensor([[ 2.0164e+03,  8.9257e+02,  4.6271e+03,  2.7253e+03],
        [ 4.1845e+03,  1.6408e+03,  4.5937e+03,  2.4052e+03],
        [-4.2183e+00,  8.4629e+02,  2.8448e+02,  1.6847e+03],
        [ 9.7335e+02,  8.5725e+02,  4.0129e+03,  2.8413e+03]], device='cuda:0')"
011d35dd-a40d-7f2b-98fd-053bfa9407c7.jpg,1,True,"tensor([[ 137.9044,  375.4812, 3117.0664, 2905.8899]], device='cuda:0')"
1102432c-2d2c-0ee6-357a-f420fad45c8d.jpg,2,True,"tensor([[  -6.7260, 1781.8640, 1180.6412, 2801.8354],
        [ 804.8474, 1485.9471, 2722.6282, 2921.2991]], device='cuda:0')"
ddce183a-7a18-1ec3-a050-c9a8dd6295ba.jpg,1,True,"tensor([[ 184.0146,  247.1671, 2397.2754, 1683.7031]], device='cuda:0')"
a15d07ad-0ded-92b9-85e6-ee5f264f481d.jpg,2,True,"tensor([[ 218.0013,  419.2517, 2588.6553, 2178.6936],
        [ 745.0054,  568.5217, 2188.4858, 2219.7991]], device='cuda:0')"
bca47e0a-0b2a-61e1-c6f4-09f3297ea70b.jpg,2,True,"tensor([[  -2.7577,  365.5273, 1524.9607, 1568.9486],
        [ 125.4865,  104.7989, 2354.5078, 1604.9440]], device='cuda:0')"
2c1c6f34-3028-06dd-22ec-c77b4a542a97.jpg,4,True,"tensor([[1471.4629,  732.8259, 4526.3530, 2530.9580],
        [ 381.2076,  828.8305, 3015.7773, 2388.6504],
        [3441.8127, 1017.1967, 4613.3599, 2366.2791],
        [  -5.6744,  998.2150,  476.9961, 2153.3982]], device='cuda:0')"
9d4cc35e-12ec-656f-55ec-c29c728f1f07.jpg,1,True,"tensor([[ 577.4833,  623.9618, 3051.5903, 4314.8828]], device='cuda:0')"
dcfed235-df36-4937-2b81-3d3982ef9dfc.jpg,1,True,"tensor([[ 620.9395,  505.6329, 3810.2563, 2416.5840]], device='cuda:0')"
40b00d62-1b1a-44d5-c186-a0595dbcc132.jpg,6,True,"tensor([[2007.8187,  807.1270, 2228.3662, 1078.3680],
        [ 685.4133,  849.3248, 1105.2563, 1099.8936],
        [2014.3636,  806.7997, 2523.9121, 1090.1222],
        [2179.4287,  818.4533, 2523.5488, 1091.2783],
        [1503.7312,  798.4277, 1789.2177, 1070.7705],
        [ 573.2778,  790.6189,  988.9720,  964.3047]], device='cuda:0')"
3fd1e619-c6b1-0b51-ffe6-47213d692916.jpg,1,True,"tensor([[ 123.4064,  286.5714, 2241.1853, 1791.5924]], device='cuda:0')"
196a0826-5eb2-246f-1038-8dd4d12ced8c.jpg,1,True,"tensor([[ 842.7179,  672.1312, 2592.5789, 4317.3320]], device='cuda:0')"
8c2c1b2b-4643-8060-eabe-9399adf9fca0.jpg,2,True,"tensor([[1347.6406,  286.9158, 2443.6125, 1128.2412],
        [  -2.8138,  106.3640, 1107.8594, 1017.7333]], device='cuda:0')"
5f30ecbb-05df-17f5-41c1-ef4beedc19a1.jpg,1,True,"tensor([[ 907.9008,  857.4886, 1208.2181, 1242.1509]], device='cuda:0')"
9fb027fa-d335-544c-2ab1-fcf463e860a9.jpg,1,True,"tensor([[ -29.7589,    4.4962, 2926.6570, 2565.5386]], device='cuda:0')"
17cea2c7-b20e-b4c8-8cec-73fd194f8a6b.jpg,1,True,"tensor([[ 463.8883,  323.0105, 1871.4053, 1241.0034]], device='cuda:0')"
db5406e9-154b-8693-e198-88aff7c7e8a2.jpg,2,True,"tensor([[1052.9745,  854.1491, 2507.3999, 1622.5575],
        [ 304.1547,  497.3799, 1987.4954, 1861.7167]], device='cuda:0')"
03480e70-b78f-1715-a5b5-ffc08de964c0.jpg,1,True,"tensor([[ 235.2368,  -18.5747, 4280.0200, 3155.9763]], device='cuda:0')"
48d760a4-0fae-d239-15e9-b6ec1ff28405.jpg,1,True,"tensor([[1484.9965, 1189.1896, 3576.3853, 2736.6233]], device='cuda:0')"
a6d365f5-646d-0ed6-5f66-edcccc662c62.jpg,14,True,"tensor([[ 698.6519, 1807.0645,  768.1757, 1855.7437],
        [ 780.1123, 1817.5208,  884.1041, 1858.3174],
        [3787.5471, 1742.2380, 4083.0518, 1899.8616],
        [ 947.9858, 1772.4443, 1042.7766, 1868.1758],
        [1151.2756, 1772.5330, 1291.0280, 1878.3247],
        [ 418.0410, 1834.8073,  487.7612, 1868.9845],
        [3708.6980, 1748.9137, 3798.7512, 1806.8157],
        [1247.0671, 1741.2977, 1425.7059, 1868.8766],
        [2885.9688, 1736.5697, 3188.0522, 1919.6392],
        [1100.7710, 1737.6696, 1283.4066, 1858.9635],
        [2810.3594, 1781.2811, 2930.4590, 1925.4498],
        [3677.7280, 1784.0396, 3810.1956, 1909.7434],
        [2626.6401, 1739.8846, 2840.4270, 1936.2423],
        [3602.0142, 1796.7219, 3680.8860, 1876.3269]], device='cuda:0')"
666f1e97-459a-5228-6ae4-a4c6c7e785f6.jpg,1,True,"tensor([[  70.0609,  194.1637, 4062.1130, 2369.7505]], device='cuda:0')"
40f3a4ab-f338-6578-0643-37fe88ff9b8e.jpg,3,True,"tensor([[ 732.2672,  573.9510,  855.3364,  657.6861],
        [1030.3201,  508.2047, 1254.3374,  643.4117],
        [ 510.2173,  560.3726,  853.1051,  657.3541]], device='cuda:0')"
e242805a-566e-89ca-e1f9-1928406a5ec6.jpg,4,True,"tensor([[2069.9092,  608.2694, 2166.9888,  643.9802],
        [  34.7661,  522.8091,   99.9202,  558.0885],
        [ 650.4387,  425.6534,  935.0956,  593.3572],
        [  10.8666,  410.2243, 1930.3428, 1713.5898]], device='cuda:0')"
163a5c95-890f-bbfb-1c3d-1a9615e29ab2.jpg,1,True,"tensor([[  -3.7030,  132.0719, 2529.2271, 1632.4924]], device='cuda:0')"
f208f34f-667a-0253-de3b-f99262d937ff.jpg,1,True,"tensor([[ 341.5456,  838.5814, 3441.9292, 2476.9565]], device='cuda:0')"
9ed4bc93-1d54-4c08-3184-6a4e99aa7461.jpg,1,True,"tensor([[ 548.1296,  518.0206, 3371.0679, 4494.0288]], device='cuda:0')"
948d363f-76b4-3e02-206d-b896bc6ff18a.jpg,2,True,"tensor([[  -4.3512,  279.0012, 1504.8196, 2638.9695],
        [  10.8266,  173.4887, 3643.1829, 2707.1333]], device='cuda:0')"
81510c1e-bdf1-891c-0f1d-464fc659a219.jpg,3,True,"tensor([[  -4.0768,  879.5396,  730.6588, 2116.6765],
        [ -11.5166,  660.3895, 1364.3083, 2007.7958],
        [1366.3938,  756.9418, 3655.4766, 2206.0801]], device='cuda:0')"
3e115d5e-c038-1ef5-c6fa-30fa9e479089.jpg,1,True,"tensor([[ 450.0181, 1061.5731, 3841.9663, 2637.1238]], device='cuda:0')"
8409d498-cdaa-f6ea-8894-2bf3c7492e9e.jpg,2,True,"tensor([[1742.1968,  597.4954, 2310.0996, 1020.4236],
        [ 446.3099,  838.5556,  869.0759, 1143.9531]], device='cuda:0')"
a725b9b3-f2f3-1c9a-f91b-fc78c9529655.jpg,1,True,"tensor([[  51.1702,  109.5429, 2393.8418, 1570.6067]], device='cuda:0')"
7b07cdb7-dc0e-7970-2156-f1240940e1fa.jpg,3,True,"tensor([[1.4402e+03, 2.2265e+00, 2.9054e+03, 4.1308e+03],
        [1.3969e+03, 2.7368e+03, 1.6466e+03, 3.2214e+03],
        [4.3584e+02, 1.4199e+03, 1.2406e+03, 3.5376e+03]], device='cuda:0')"
f04d81c4-761c-381d-6b2e-88b297f039de.jpg,3,True,"tensor([[3804.6965,  979.0145, 4622.6636, 2854.4021],
        [ -10.4630, 1255.9670, 1473.2715, 3358.8850],
        [1682.2800,  973.2878, 4169.2295, 3440.1184]], device='cuda:0')"
95f7e7f2-db0b-c3ab-1179-687600d42015.jpg,3,True,"tensor([[3241.2700,  709.4552, 3560.2593,  895.7371],
        [1004.7417,  711.6364, 3263.2832, 2521.2490],
        [3597.9263,  722.0964, 3836.5203,  835.7731]], device='cuda:0')"
dd1c0f6e-b730-438a-8b98-f7b1555c4ad0.jpg,2,True,"tensor([[  -6.1238, 1095.2048,  813.1174, 2451.6008],
        [  45.2175, 1187.2656, 2614.7271, 2776.5725]], device='cuda:0')"
a5c779c4-4ebe-56a8-c805-9d6680bcb673.jpg,1,True,"tensor([[ 621.4548,  974.1318, 1743.7852, 2474.8228]], device='cuda:0')"
f77b57b1-1026-8b41-3edb-efd777d1f8a1.jpg,1,True,"tensor([[-2.5242e+00,  1.7361e+02,  2.5747e+03,  1.8720e+03]], device='cuda:0')"
8c6c771a-358a-f5e2-68d0-be158a4e4e6f.jpg,1,True,"tensor([[ 164.9302,  809.4464, 3302.5571, 2463.1992]], device='cuda:0')"
2eda3ee4-6b51-c92e-223a-a1b0549171b7.jpg,1,True,"tensor([[ 930.7991,  676.5838, 1169.8864,  996.9006]], device='cuda:0')"
5f58eff8-7cfb-510a-c334-f25ed36944fd.jpg,2,True,"tensor([[2527.9973,  568.6439, 2599.8594, 1461.6398],
        [ 578.3843,  158.2958, 2593.6982, 1425.5132]], device='cuda:0')"
0551f504-b09d-b641-0754-4d6ad15e10a5.jpg,2,True,"tensor([[  -7.5093, 1534.0570,  394.6767, 2936.5491],
        [ 371.8207, 1048.9072, 2184.2849, 3337.6902]], device='cuda:0')"
395b03f0-afac-f837-11cb-e849e22fbd4d.jpg,1,True,"tensor([[  -5.6299,  296.8734, 3144.8918, 3456.9802]], device='cuda:0')"
254230a0-5ed8-bd9a-a327-f564c05e9c24.jpg,1,True,"tensor([[ 709.3536,  520.7128, 2647.0242, 3825.2219]], device='cuda:0')"
48010fb2-208a-b9e0-1402-13bbefe45609.jpg,2,True,"tensor([[ 301.2058, 1038.6807,  549.3557, 1170.0226],
        [ 421.6465,  893.8944, 1735.6558, 1607.9473]], device='cuda:0')"
f610d3e5-d348-714e-cc8d-9d58e874fad9.jpg,1,True,"tensor([[ 1.6482e+02, -3.5836e+00,  2.9196e+03,  4.4463e+03]], device='cuda:0')"
ffc59053-6fac-9cd9-4b0e-b83433fc5024.jpg,3,True,"tensor([[3651.4160,  318.2631, 3746.8943,  443.2309],
        [1492.9891, 1226.8032, 4269.5376, 2890.2822],
        [ 265.7808,  856.4547, 3639.6304, 2882.0251]], device='cuda:0')"
31591e89-31eb-c419-6513-89a2fc8f29e5.jpg,4,True,"tensor([[2145.3079, 1057.7212, 4622.3584, 2750.3633],
        [ -15.7678,  750.5875, 1868.0693, 2939.6174],
        [1619.1002, 2500.2324, 1691.3246, 2635.1897],
        [ 766.4733, 1068.4053, 3661.6450, 2886.8640]], device='cuda:0')"
8913049c-1f19-fb8f-0701-ac74cafa1799.jpg,3,True,"tensor([[2708.3325, 1602.3483, 3038.3108, 1772.3124],
        [1875.7886, 1690.6631, 2044.5759, 1861.6724],
        [2225.2805, 1564.0591, 2455.6194, 1703.2480]], device='cuda:0')"
edb60cf8-f9d9-9044-426b-e0e237ff926c.jpg,1,True,"tensor([[ 343.2221, 1191.3225, 3509.4216, 2805.3169]], device='cuda:0')"
85ebf8d3-5e4e-4524-bcee-a7ccc385f147.jpg,2,True,"tensor([[-3.3336e+00,  8.2445e+02,  9.1761e+02,  2.3356e+03],
        [ 9.6546e+02,  9.0992e+02,  4.3443e+03,  2.5560e+03]], device='cuda:0')"
125e590f-ca37-8848-1a18-da942fc46f09.jpg,1,True,"tensor([[1420.5164,  815.5087, 2951.6045, 2202.0251]], device='cuda:0')"
ada868cc-6f33-efd2-39c8-9b9cbb204587.jpg,5,True,"tensor([[-6.8587e-01,  1.5795e+02,  6.9579e+01,  2.9239e+02],
        [ 4.2090e+02,  1.3293e+02,  6.7990e+02,  2.7111e+02],
        [-3.7444e+00, -8.5681e+00,  9.2557e+01,  8.1193e+02],
        [ 1.1797e+01,  5.8410e+01,  2.5066e+03,  1.7736e+03],
        [ 2.5475e+03,  2.3351e+02,  2.5952e+03,  3.9987e+02]], device='cuda:0')"
7a5acfba-be86-dfef-79bb-c06d9a6609dd.jpg,11,True,"tensor([[ 1.0589e+03,  2.5600e+03,  1.5354e+03,  2.7900e+03],
        [ 1.4705e+03,  2.6049e+03,  2.1678e+03,  3.0538e+03],
        [ 4.2229e+03,  2.5084e+03,  4.7293e+03,  2.9724e+03],
        [ 3.0884e+03,  2.5242e+03,  3.9060e+03,  2.9667e+03],
        [-9.8212e-01,  2.5433e+03,  3.6264e+02,  2.9590e+03],
        [ 5.0434e+03,  2.5825e+03,  5.4746e+03,  2.9089e+03],
        [ 4.5958e+03,  2.5767e+03,  5.0526e+03,  2.9346e+03],
        [ 4.0920e+02,  2.4441e+03,  1.2458e+03,  2.9285e+03],
        [ 3.2932e+03,  2.6062e+03,  4.1954e+03,  3.1469e+03],
        [ 2.4785e+03,  2.6405e+03,  3.1138e+03,  3.1435e+03],
        [ 3.9741e+03,  2.4868e+03,  4.3480e+03,  2.9664e+03]], device='cuda:0')"
fdb84fa7-86f8-b8ff-38f1-d68e5e3a0dc1.jpg,1,True,"tensor([[1892.2429, 1152.2947, 2329.5430, 2326.3918]], device='cuda:0')"
2dd134ea-02a8-e8b6-cce3-63f0c57b171f.jpg,8,True,"tensor([[1258.4576, 1183.8397, 4585.7563, 2880.0381],
        [1831.5426, 1253.8046, 4585.8042, 2664.2856],
        [3549.5903, 1213.1222, 4349.4575, 3191.4497],
        [2183.6895, 2624.1152, 2978.1914, 3454.8152],
        [ -11.0885, 2237.2051, 1382.6660, 3273.3916],
        [1211.4797, 1167.6093, 3481.8621, 2867.3206],
        [2680.7114, 1212.3201, 2791.2195, 1347.3979],
        [ -23.8255,  693.6187, 2377.7361, 2495.4343]], device='cuda:0')"
bc8690ac-5246-f5fb-9088-88f625ac29c4.jpg,4,True,"tensor([[-1.5186e+00,  6.2983e+02,  5.1833e+02,  1.5339e+03],
        [ 4.1389e+03,  7.0557e+02,  4.6158e+03,  2.3057e+03],
        [ 1.1490e+03,  4.2610e+02,  3.2821e+03,  2.4293e+03],
        [ 5.4673e+02,  5.4449e+02,  3.1624e+03,  2.1356e+03]], device='cuda:0')"
f198ff37-f420-f834-3aa9-176c8b1b9cfc.jpg,1,True,"tensor([[1580.0800,  376.0615, 4124.6851, 3255.5483]], device='cuda:0')"
357761aa-e98d-6f78-711a-c47065a47d8b.jpg,1,True,"tensor([[2065.1348, 1891.0302, 2377.7068, 2069.9917]], device='cuda:0')"
ad590f5d-873e-6d89-9290-d8e88c0b0ce3.jpg,0,False,"tensor([], device='cuda:0', size=(0, 4))"
1eb7adcd-79c1-9ccd-4051-aef8eeacec36.jpg,1,True,"tensor([[ 559.5874,  326.9301, 4160.0527, 2966.2791]], device='cuda:0')"
2e7fb552-097a-6b67-5972-aa5dcc8bf5a4.jpg,1,True,"tensor([[1504.9811,  764.6349, 3065.7075, 2707.5142]], device='cuda:0')"
8c8aa85d-f343-f602-0411-b0264ca4cd23.jpg,2,True,"tensor([[1463.0656,  513.1832, 2442.4421, 1414.4260],
        [ 238.4369,  327.1784, 1970.6486, 1403.5027]], device='cuda:0')"
6c5713a1-d942-8a04-ac2a-29e9c8c8ec8c.jpg,6,True,"tensor([[3.3234e+03, 1.4221e+03, 4.6130e+03, 2.4420e+03],
        [1.8005e-01, 1.6546e+03, 1.7045e+02, 2.0564e+03],
        [4.3832e+03, 1.7155e+03, 4.6373e+03, 2.2568e+03],
        [2.6181e+02, 1.6930e+03, 1.3589e+03, 2.4556e+03],
        [1.7828e+03, 1.6554e+03, 3.0074e+03, 2.3133e+03],
        [2.7293e+03, 1.4891e+03, 3.9115e+03, 2.2754e+03]], device='cuda:0')"
